,partsID,L1,L2,Weather,Output
9689,135,1.099415306,1.403255625,good,1
9690,135,1.391345843,1.004026031,Sun,5
9691,135,1.638398082,0.780731246,good,3
9692,135,1.9636186269999998,1.083150578,good,2
9693,135,1.890007866,1.1840879,good,2
9694,135,1.434514719,1.435970185,good,7
9695,135,1.9804240480000002,0.659850025,good,2
9696,135,0.955892592,1.9432952959999998,Hot,1
9697,135,1.412615155,1.035894598,rainy,4
9698,135,1.679769275,1.175121288,good,3
9699,135,1.431550823,1.008759194,good,1
9700,135,1.6337552219999998,0.922041687,good,2
9701,135,1.7161506880000001,0.873991372,good,3
9702,135,1.813981769,0.9866731559999999,good,2
9703,135,1.147491503,1.1828289440000002,good,3
9704,135,1.773664638,1.151720093,Mild,3
9705,135,1.5650391780000001,1.006128012,Cloudy,3
9706,135,2.247284594,1.002856352,good,2
9707,135,1.393130725,1.041723908,Sun,4
9708,135,1.9163724830000002,0.776532918,good,1
9709,135,1.322303602,1.177741052,windy,2
9710,135,1.35752681,1.0930471659999998,Fog,3
9711,135,1.7091817219999998,0.905601524,windy,1
9712,135,2.175819443,0.951592,good,6
9713,135,1.8481933640000001,0.9793833670000001,Hot,6
9714,135,1.7296618609999999,0.888626046,good,3
9715,135,1.764962251,0.834064274,good,2
9716,135,1.235228301,1.208026567,rainy,2
9717,135,1.730677934,0.766515073,Hot,2
9718,135,1.682512983,1.099177502,Hot,4
9719,135,1.536967058,1.110834227,good,3
9720,135,1.463842506,1.156840077,good,2
9721,135,1.640618486,1.112866118,good,2
9722,135,1.256827217,1.451637071,good,2
9723,135,1.411552114,1.0803696059999999,good,2
9724,135,1.445142075,1.008878654,Hot,1
9725,135,1.329233783,1.063776644,good,1
9726,135,1.7574438119999998,1.020670589,good,2
9727,135,1.608272308,1.608947304,good,4
9728,135,1.2748602009999999,1.949666879,good,3
9729,135,1.639644095,1.293243285,Cold,3
9730,135,1.672558688,1.094674828,good,3
9731,135,1.328166723,1.0710513959999999,lightwind,3
9732,135,1.464461856,1.15200309,Hot,4
9733,135,2.16645917,0.604291516,good,2
9734,135,1.9745546319999998,0.7837761120000001,Cold,2
9735,135,1.572575738,1.052709233,Hot,2
9736,135,1.404553494,1.272607205,rainy,2
9737,135,1.3990360780000002,1.084914272,good,2
9738,135,1.442694151,0.924649429,good,1
9739,135,1.420383785,1.161240549,rainy,2
9740,135,2.287070982,1.322313473,good,5
9741,135,1.297247952,1.302523804,Hot,4
9742,135,1.240957796,1.488508654,good,2
9743,135,1.731818551,0.940096438,good,3
9744,135,1.5336880080000002,1.0471293320000001,Hot,1
9745,135,1.56497757,1.2221071940000001,Cold,2
9746,135,1.520269443,1.193222072,rainy,1
9747,135,1.7479478419999999,0.9490809000000001,heavyrain,3
9748,135,1.235962703,1.21757001,good,4
9749,135,1.206379986,1.191590373,good,4
9750,135,1.15253081,1.3422749980000002,good,4
9751,135,1.479331182,1.0113706359999999,Sun,4
9752,135,1.302274887,1.259408557,good,2
9753,135,1.3009951709999998,1.235642528,Hot,1
9754,135,1.921364995,1.139581992,good,4
9755,135,1.3446228919999998,1.4483863080000001,good,2
9756,135,1.64201311,0.852341956,Indoor,3
9757,135,1.313680484,1.141114692,good,5
9758,135,1.6269138909999998,0.9212850309999999,good,2
9759,135,1.73447041,0.898902291,good,2
9760,135,1.371699211,1.177203037,good,4
9761,135,1.371037422,1.0216498,Hot,3
9762,135,1.663905674,1.129050846,windy,4
9763,135,1.454760934,1.0627031390000001,good,4
9764,135,1.239884009,0.980362665,Hot,3
9765,135,1.300489483,1.557668945,windy,4
9766,135,1.801282162,1.000870222,good,5
9767,135,1.4228071569999998,1.08944247,good,3
9768,135,1.252835403,1.207201502,good,1
9769,135,1.686150763,1.175396017,windy,4
9770,135,1.3487873959999999,1.082376143,good,2
9771,135,1.6916281069999999,1.1416499,windy,4
9772,135,1.631834641,1.012359416,windy,1
9773,135,1.998906335,1.1465203590000002,Hot,5
9774,135,1.685844303,1.2072630229999999,good,2
9775,135,1.9480969730000002,0.91314241,rainy,2
9776,135,1.715309095,0.9927438829999999,good,1
9777,135,1.328776646,0.945790875,good,1
9778,135,1.4180606740000001,0.972896883,rainy,5
9779,135,1.107586508,1.2095511909999999,good,2
9780,135,1.4590251619999999,1.173965807,good,4
9781,135,1.4257713980000002,1.094961373,good,2
9782,135,1.559965778,0.888253828,Hot,3
9783,135,1.757348775,0.9717872129999999,good,1
9784,135,1.5887707930000001,0.876731322,good,2
9785,135,1.689683618,1.400292818,good,1
9786,135,1.427060275,1.1656748959999998,Cold,3
9787,135,1.452244545,0.8261537659999999,Hot,2
9788,135,1.3938540780000002,1.011950596,good,1
9789,135,1.329377889,1.317667248,Hot,3
9790,135,1.779033185,0.86400032,good,2
9791,135,1.3983801390000001,1.218924113,rainy,3
9792,135,1.8835041780000001,0.765926296,good,2
9793,135,1.897792729,0.984834587,good,2
9794,135,0.763431705,1.970914404,good,3
9795,135,1.518611035,1.058139415,good,6
9796,135,1.5009281,1.2883291159999999,good,3
9797,135,2.578751837,0.702248147,Sun,6
9798,135,1.6867355069999999,1.010316442,Mild,3
9799,135,1.557842551,0.987742204,Hot,3
9800,135,1.77043461,0.703795262,lightwind,4
9801,135,1.788224609,0.911854643,Mild,4
9802,135,1.721534981,0.779328547,Mild,3
9803,135,1.324322725,1.164363229,good,8
9804,135,1.506947225,1.271208752,good,6
9805,135,1.693423463,1.248392671,good,2
9806,135,1.611938426,1.002253637,good,4
9807,135,2.543117465,0.784140855,good,5
9808,135,1.644644354,1.297464044,windy,4
9809,135,1.7287541030000002,0.974754459,Hot,4
9810,135,1.0836464829999999,1.177212065,Sun,1
9811,135,1.5101464219999998,1.262351669,good,1
9812,135,1.226529717,1.1666346029999999,lightwind,2
9813,135,1.570141569,0.97422482,good,3
9814,135,1.7637438619999999,0.8796059270000001,good,1
9815,135,1.463236513,1.1186657290000002,windy,3
9816,135,1.967733084,0.8053677570000001,rainy,3
9817,135,1.30046931,1.070192959,good,1
9818,135,1.700392144,0.877410826,Heavy snow,4
9819,135,1.954460642,0.784754808,good,1
9820,135,1.823782969,0.9063642679999999,Hot,4
9821,135,1.084838266,1.502716485,good,1
9822,135,1.167784106,1.544283879,good,5
9823,135,1.4525169169999999,0.9150191320000001,good,3
9824,135,1.66423078,1.209275245,good,4
9825,135,1.50916477,1.162527393,good,3
9826,135,1.741642145,1.050530594,good,4
9827,135,2.187047856,1.007775839,good,1
9828,135,1.980674839,1.02944403,good,4
9829,135,1.555674609,0.950610335,good,6
9830,135,1.402271724,1.05836236,good,1
9831,135,1.6514651880000002,1.070767539,good,3
9832,135,1.243108374,1.30422536,stormy,4
9833,135,1.8373915140000001,1.001922175,good,2
9834,135,1.549908529,1.136143983,Cold,1
9835,135,1.997301975,1.089698894,good,3
9836,135,1.403354882,1.209920045,good,1
9837,135,1.196330721,1.203579629,good,3
9838,135,1.457347729,1.2305047390000001,good,1
9839,135,1.188314545,1.391731296,good,2
9840,135,1.419348801,0.945508169,windy,1
9841,135,1.1974766190000001,1.2239854959999998,Cold,1
9842,135,1.324520474,1.09228602,Indoor,3
9843,135,1.395873114,0.9188913870000001,Sun,1
9844,135,1.672034179,0.8310119420000001,good,3
9845,135,1.3753846680000001,1.045572991,good,2
9846,135,1.592066244,1.007438652,good,4
9847,135,1.339960928,1.027151255,good,3
9848,135,1.5092569619999998,1.2227985940000001,good,6
9849,135,1.693583957,1.3821838730000002,good,1
9850,135,1.420893952,1.070509734,good,1
9851,135,1.7687621569999998,0.831859929,good,4
9852,135,1.561236045,1.241609526,Indoor,3
9853,135,1.46186283,0.946195102,good,4
9854,135,2.01097482,0.949153954,good,2
9855,135,1.644149663,0.8302158059999999,good,5
9856,135,1.495089549,1.003299951,Cold,4
9857,135,1.8135081309999999,0.952006116,good,2
9858,135,1.3374856309999998,1.082342493,Cold,4
9859,135,1.68213032,1.096854338,good,5
9860,135,1.7599983909999999,0.948575143,good,3
9861,135,1.822033576,0.8455353940000001,good,6
9862,135,1.9466051580000001,1.059638139,rainy,5
9863,135,1.8055228769999998,1.398070531,good,1
9864,135,1.3655467430000001,1.098337928,Mild,1
9865,135,1.334449707,1.306896574,Sun,7
9866,135,1.470019569,1.363590006,good,4
9867,135,1.924103835,0.8977690509999999,good,2
9868,135,1.299244855,1.565936302,Cold,4
9869,135,1.860779694,0.95093672,Cloudy,9
9870,135,1.4860836119999998,1.124309033,Cold,1
9871,135,1.808725776,0.930106074,Mild,1
9872,135,1.543732708,1.256237246,rainy,4
9873,135,1.58507783,1.190336384,good,3
9874,135,1.479397843,1.3614261680000002,windy,3
9875,135,1.33752221,0.8902912609999999,good,2
9876,135,1.60214088,1.132309992,good,2
9877,135,1.6696392780000002,0.900190532,rainy,2
9878,135,1.829786064,0.832971635,good,7
9879,135,1.744410166,1.183612669,windy,4
9880,135,2.2358899830000003,0.8775072009999999,rainy,2
9881,135,1.970821874,0.954580973,windy,5
9882,135,1.789723112,1.157105861,good,4
9883,135,1.351740705,1.3425925630000002,Mild,1
9884,135,1.4717426669999998,1.02491533,good,3
9885,135,1.676154357,1.207968877,good,3
9886,135,1.415082868,1.116155692,good,1
9887,135,1.440357391,0.873337898,rainy,2
9888,135,1.548018226,1.021214946,good,3
9889,135,1.682910034,1.491281226,rainy,3
9890,135,1.434383283,1.0058215240000001,Hot,7
9891,135,1.5963529840000001,1.088736557,good,2
9892,135,1.6624279080000002,1.097503785,Hot,2
9893,135,1.780322564,0.897110948,Hot,2
9894,135,0.796087109,1.6338233,good,4
9895,135,1.3103256779999999,1.177132563,Hot,3
9896,135,1.725260616,1.006160697,good,2
9897,135,2.358667754,0.805426964,good,7
9898,135,1.785015588,0.851652307,good,2
9899,135,1.300989113,1.049633623,Cold,2
9900,135,1.5639096540000001,1.616771074,good,4
9901,135,1.8329679680000002,1.226062641,good,6
9902,135,1.4800011290000001,1.098990557,good,1
9903,135,1.500591469,0.957000905,good,3
9904,135,1.353633347,1.364402224,rainy,4
9905,135,1.7344593240000001,1.100507767,good,2
9906,135,1.646989219,0.9759208159999999,good,4
9907,135,1.632134781,1.1820514229999999,good,2
9908,135,1.54524013,1.6233231240000001,good,2
9909,135,1.7776696230000002,0.873492093,good,2
9910,135,1.991633407,1.260999673,good,6
9911,135,1.677633161,1.051549361,good,2
9912,135,1.666850269,1.003915055,good,5
9913,135,1.503222756,0.9544371340000001,lightrain,2
9914,135,1.129790421,1.2497364640000002,good,3
9915,135,1.685197331,1.131474857,Sun,3
9916,135,1.636687525,1.136802758,rainy,3
9917,135,2.29688242,0.806203575,good,3
9918,135,1.593702036,0.9426303490000001,lightwind,2
9919,135,1.5525086280000002,0.988787148,Hot,2
9920,135,1.384335923,1.33484021,good,5
9921,135,1.424659594,1.20572069,good,1
9922,135,1.211005544,1.377785349,lightrain,4
9923,135,1.521204356,1.168781791,very hot,3
9924,135,1.52808448,1.13246046,Hot,8
9925,135,1.67660921,0.827772449,good,3
9926,135,1.97470951,0.9738184209999999,good,3
9927,135,1.7030120359999998,0.940961087,good,2
9928,135,1.281171512,1.065938441,Cold,3
9929,135,2.166197615,1.172234596,good,3
9930,135,1.373927855,0.943811092,good,3
9931,135,1.4402415219999998,1.038241186,good,1
9932,135,1.6389041530000001,1.054051633,rainy,6
9933,135,1.587967637,1.023827126,Hot,10
9934,135,1.4391829459999999,0.832865675,good,2
9935,135,1.420192603,0.831814176,good,1
9936,135,1.31225057,1.234422179,Indoor,3
9937,135,1.822422149,1.196141018,Cold,4
9938,135,1.526168156,1.183915616,Hot,3
9939,135,1.5211268,1.1465961279999999,windy,1
9940,135,1.538187253,0.87158286,good,1
9941,135,1.257562871,1.263891179,good,3
9942,135,1.5247405530000002,0.9133759090000001,good,4
9943,135,1.637381329,1.044898521,good,5
9944,135,1.600939303,1.264878261,Hot,4
9945,135,2.098182557,0.890671482,good,4
9946,135,1.58718285,1.215585539,good,5
9947,135,1.9203051780000002,0.743244302,good,2
9948,135,2.033564513,1.038491725,good,3
9949,135,1.742371708,1.150325491,good,7
9950,135,1.518275746,1.287941504,Hot,5
9951,135,1.918012861,0.93710031,good,2
9952,135,1.366833763,1.140821527,Hot,4
9953,135,1.3711672080000001,1.1212285290000001,windy,2
9954,135,1.705797636,1.279998921,good,5
9955,135,1.479348154,1.148837245,very hot,5
9956,135,0.943487677,1.202302852,Hot,3
9957,135,1.529830698,1.025187829,heavyrain,2
9958,135,1.339115935,1.537438286,good,5
9959,135,1.109957274,2.00941647,good,4
9960,135,1.361787125,1.109809425,good,3
9961,135,1.7150245030000002,1.085397852,good,2
9962,135,1.276300105,1.3103342359999999,good,4
9963,135,1.8185346669999998,0.853034173,good,4
9964,135,1.3021885990000002,0.972497484,rainy,1
9965,135,1.74411203,1.169758503,Indoor,5
9966,135,0.949598223,1.251683631,Mild,2
9967,135,1.631313455,0.834802871,Mild,3
9968,135,1.4472589519999999,0.960482243,good,4
9969,135,1.634142895,1.029249657,good,2
9970,135,1.555229334,1.058644919,good,3
9971,135,1.240253088,1.08560082,good,2
9972,135,1.484005376,1.015310049,good,4
9973,135,1.3598257409999999,0.9986841409999999,good,3
9974,135,1.2598636109999999,1.177647943,good,3
9975,135,1.5560906680000002,1.182280232,rainy,7
9976,135,1.54352724,1.174055398,good,1
9977,135,1.4264856280000002,1.0999710390000002,good,1
9978,135,1.349572695,1.292060419,good,3
9979,135,1.6854117919999998,1.010753266,good,2
9980,135,1.19718599,1.492026481,good,7
9981,135,1.391995956,1.410663165,windy,2
9982,135,1.658446101,0.942156552,Hot,2
9983,135,1.3045111809999999,1.009216914,Hot,2
9984,135,1.2491621309999998,1.4583489580000002,good,4
9985,135,1.7885672240000001,0.97841751,good,6
9986,135,1.29068139,1.087125304,good,1
9987,135,1.9787115659999999,0.953758503,good,2
9988,135,1.5730205330000002,1.032994855,good,2
9989,135,1.8846450680000002,1.005826474,good,1
9990,135,1.5831671459999999,1.0677262790000002,stormy,2
9991,135,1.3727780230000002,1.125425723,Hot,3
9992,135,1.4687696890000002,0.974188418,windy,2
9993,135,1.9359076780000002,0.905766434,good,1
9994,135,1.50106792,0.933163318,good,2
9995,135,1.3954022259999999,1.186066117,good,3
9996,135,1.861643471,1.125248297,good,6
9997,135,1.832300075,0.937846715,good,3
9998,135,2.063917181,0.7623283129999999,good,2
9999,135,1.6853351419999998,0.896204743,Hot,2
10000,135,1.542762054,1.2436108129999999,windy,2
10001,135,1.4732500990000001,1.000961051,heavyrain,2
10002,135,1.612368489,1.0124124970000001,good,2
10003,135,1.086719985,1.629668926,good,3
10004,135,1.6331248109999998,1.3414494129999999,good,4
10005,135,1.676550449,0.8546819920000001,good,3
10006,135,1.8136113280000001,0.7437881009999999,Cold,7
10007,135,1.6221921819999998,1.269167784,good,4
10008,135,1.573436069,1.3815229390000001,good,4
10009,135,1.418330574,1.4169720209999999,Cold,1
10010,135,1.348594708,1.10594987,Cold,3
10011,135,1.8071207280000001,0.973887133,good,7
10012,135,1.983674411,1.089538017,good,5
10013,135,1.733997962,0.8378742690000001,Hot,3
10014,135,1.697078083,0.889655988,good,3
10015,135,1.748088646,1.0558874520000001,good,4
10016,135,1.27931165,1.118486824,good,4
10017,135,1.9296532659999999,0.922402594,Sun,3
10018,135,1.339212957,1.181940496,Sun,3
10019,135,1.6919604019999999,1.169294562,good,3
10020,135,1.269256395,1.074853611,Hot,3
10021,135,1.6133306530000002,1.082067609,good,1
10022,135,1.219502423,1.185699385,good,3
10023,135,1.28411923,1.113562025,good,1
10024,135,1.70181813,1.111686223,good,3
10025,135,1.360372694,0.934082796,Hot,1
10026,135,1.4895005319999999,1.122125495,good,5
10027,135,1.486909124,1.265559446,good,1
10028,135,1.688108589,0.9588955309999999,Hot,3
10029,135,1.470455756,0.9832755670000001,good,1
10030,135,1.654564119,1.121739394,good,5
10031,135,1.838945364,1.106750637,good,4
10032,135,1.4256666040000001,1.212221453,Sun,6
10033,135,1.7448742430000002,0.86326327,Hot,2
10034,135,1.645336937,0.891348046,good,2
10035,135,1.272390434,1.226292843,good,4
10036,135,1.624753411,0.897766347,good,1
10037,135,1.4298615819999998,1.142775668,good,1
10038,135,1.686761314,0.851732165,good,2
10039,135,1.360856979,1.190137311,good,2
10040,135,1.570254066,1.3860720030000002,good,3
10041,135,1.267499419,1.166573533,Cloudy,2
10042,135,0.866769435,1.830583928,good,6
10043,135,1.7823840830000002,0.875204865,Sun,2
10044,135,1.480782534,0.853591262,rainy,3
10045,135,1.079625853,1.37658149,Sun,1
10046,135,1.431774757,1.373939201,very hot,1
10047,135,1.503813627,1.127519428,lightwind,1
10048,135,1.369568841,1.2051135640000001,Mild,2
10049,135,1.7022789130000002,1.0187132140000001,good,2
10050,135,1.5119677230000002,1.10540088,Indoor,4
10051,135,0.84627817,1.958770474,Sun,3
10052,135,1.3751737169999998,1.199109723,good,6
10053,135,1.427452335,1.152451767,windy,1
10054,135,1.2463353640000001,1.191712804,Cold,1
10055,135,1.449019096,1.119641242,good,4
10056,135,2.001113139,1.113753125,good,3
10057,135,1.481066506,1.164685303,windy,4
10058,135,1.512271865,1.481033716,good,3
10059,135,1.699971244,0.956428773,good,2
10060,135,2.1730711819999997,0.67001884,good,2
10061,135,1.815326196,0.9693754440000001,good,2
10062,135,1.537218257,1.27772668,good,3
10063,135,1.932704722,0.917279802,good,1
10064,135,1.289961873,1.008825463,good,3
10065,135,1.680567811,0.753090745,good,6
10066,135,1.786222765,0.955442755,Hot,2
10067,135,1.4828778230000002,0.979542715,good,2
10068,135,1.829119642,1.57985889,Hot,3
10069,135,1.573332406,0.927304942,good,4
10070,135,1.9796229630000002,1.0157726040000001,good,5
10071,135,2.104787607,1.1028767179999999,good,2
10072,135,1.281184082,1.188381753,good,2
10073,135,1.390820028,1.1359600220000001,Hot,5
10074,135,1.7162286919999998,0.947320562,good,3
10075,135,1.4491572259999999,1.065069931,windy,2
10076,135,1.5917106419999998,1.096950273,good,2
10077,135,1.361581044,1.1478307209999998,good,2
10078,135,1.439069423,0.979397726,good,2
10079,135,1.41051777,0.887480024,Indoor,4
10080,135,1.566704331,0.8927214509999999,good,4
10081,135,1.417071259,1.188852716,good,1
10082,135,1.84055777,0.779368229,Cold,3
10083,135,1.872586265,1.03717622,Cold,1
10084,135,1.480842135,1.077399102,Indoor,3
10085,135,1.346764804,1.14607599,Hot,3
10086,135,1.0683883920000001,1.192147007,good,2
10087,135,1.3707294559999998,1.307833309,good,2
10088,135,1.581721942,1.1483498540000001,good,2
10089,135,1.31073383,1.48815687,good,1
10090,135,1.383116077,1.20115981,Sun,2
10091,135,1.766824861,1.190117542,good,2
10092,135,1.8803091440000002,1.058243291,good,1
10093,135,1.810292912,1.080206651,good,5
10094,135,1.678901644,0.9737475040000001,rainy,5
10095,135,1.474386407,1.107915124,good,2
10096,135,1.445246165,1.070532333,good,4
10097,135,1.582999719,0.875774018,Indoor,5
10098,135,1.590771292,1.20010915,good,3
10099,135,1.790077729,1.219269131,Hot,2
10100,135,1.52687593,0.9642920490000001,good,1
10101,135,1.439187519,0.9998085999999999,good,4
10102,135,1.804537822,0.921143041,good,3
10103,135,1.5507819790000001,1.173090971,good,4
10104,135,1.393042071,1.03166285,good,3
10105,135,1.51727005,0.949062772,good,1
10106,135,1.884352639,0.893986183,good,2
10107,135,1.978810207,0.742590217,rainy,4
10108,135,1.197408856,1.258216348,Indoor,4
10109,135,1.682945209,1.016991384,good,3
10110,135,1.3480397880000001,1.272892203,good,1
10111,135,1.397415483,1.200524579,Indoor,2
10112,135,1.536591126,1.4558079990000001,good,2
10113,135,1.359346388,1.249477384,good,2
10114,135,1.539939107,1.227186568,good,5
10115,135,1.3471626490000002,0.95881891,Hot,1
10116,135,1.707837043,1.136711992,Hot,3
10117,135,1.527756747,1.00066392,good,3
10118,135,1.6311833869999999,0.9645872409999999,good,1
10119,135,1.579646378,1.459334208,Cold,3
10120,135,1.86236947,0.760506674,Sun,2
10121,135,2.029562108,0.7013745109999999,good,3
10122,135,1.67799716,0.9108680159999999,heavyrain,2
10123,135,1.283340103,1.2993488690000001,Hot,3
10124,135,1.693314227,1.01038481,good,1
10125,135,1.72130827,0.899896501,good,6
10126,135,1.963153692,0.927537687,good,4
10127,135,1.6270181069999998,1.555870742,good,3
10128,135,1.778347464,1.091122231,good,3
10129,135,1.791841613,0.830190623,good,3
10130,135,1.9039240259999999,1.098794946,good,6
10131,135,1.944002301,1.114851762,Hot,3
10132,135,1.485109302,1.121121332,heavyrain,2
10133,135,1.640265953,0.741114561,good,1
10134,135,1.587830169,1.02350092,good,2
10135,135,2.031016232,0.950052487,Hot,4
10136,135,1.504859884,1.356808269,good,4
10137,135,1.52351688,1.296978645,rainy,4
10138,135,1.4744751459999998,0.89883298,good,6
10139,135,1.3770220380000002,1.13072364,good,2
10140,135,1.184063539,1.343132463,Indoor,2
10141,135,1.4244096309999998,0.966755239,good,3
10142,135,1.5611908469999998,1.0078302559999999,good,2
10143,135,1.370954258,1.157390091,good,3
10144,135,1.5330223619999999,1.0759162740000001,good,5
10145,135,1.614742035,1.208650127,good,5
10146,135,1.97306896,0.823790335,good,3
10147,135,1.63958885,0.8292454579999999,rainy,4
10148,135,1.343705285,1.168723872,Hot,2
10149,135,1.516225025,1.155807249,windy,2
10150,135,1.509783811,1.0844035159999998,good,3
10151,135,1.4541171119999998,0.965425853,Hot,5
10152,135,1.218123929,1.292719187,Hot,2
10153,135,1.388515121,1.1215970370000001,good,2
10154,135,1.258046599,1.371087229,good,1
10155,135,1.158588245,1.13286095,Cold,1
10156,135,1.598012714,0.8683353159999999,good,3
10157,135,1.3755964790000001,0.954771024,windy,3
10158,135,1.3679341180000002,1.180213718,Hot,3
10159,135,1.500769112,0.927990055,good,3
10160,135,1.964715655,0.7684180690000001,good,2
10161,139,1.098966961,1.612105186,Mild,4
10162,141,1.3235638459999999,1.024918848,Sun,3
10163,141,1.221306828,1.098104524,Sun,4
10164,141,0.7749803809999999,1.663152219,good,4
10165,141,1.106029337,1.276164943,good,2
10166,141,0.34664492399999997,2.65551181,good,2
10167,141,1.4931813840000001,0.905754252,good,5
10168,141,1.155465558,1.30126992,Cold,3
10169,141,2.968025929,0.549064121,good,2
10170,141,0.8253875709999999,2.02680526,good,2
10171,141,0.7037829179999999,2.194331758,Cold,8
10172,141,3.2769177789999997,0.353719556,good,6
10173,141,1.061747346,1.291190566,Hot,1
10174,141,1.002913527,1.075595991,good,1
10175,141,1.6730629680000002,0.674169681,rainy,3
10176,141,1.151124449,1.047402324,rainy,1
10177,141,0.6877821890000001,2.3052756619999997,Cold,3
10178,141,2.533791246,0.415225411,rainy,1
10179,141,1.070961211,1.045815903,good,1
10180,141,1.208316619,1.558599989,lightrain,2
10181,141,2.6854381110000003,0.579038269,Hot,2
10182,141,0.31704024,2.468395854,good,2
10183,141,1.3295323909999999,1.04208118,good,2
10184,141,3.6250824919999998,0.263253154,good,3
10185,141,2.034163042,0.42520577200000004,Hot,2
10186,141,1.079467865,1.108038738,good,2
10187,141,1.083677188,1.100546596,good,3
10188,141,0.232940853,3.4713897869999997,Hot,5
10189,141,2.956112731,0.473805755,good,2
10190,141,1.69644904,0.857203948,Cold,4
10191,141,1.329656959,0.822947436,good,1
10192,141,3.926901127,0.6446180189999999,rainy,3
10193,141,1.386332159,0.892919338,good,5
10194,141,1.5032746469999998,0.972158924,good,2
10195,141,1.597514423,0.8298211640000001,Hot,2
10196,141,0.57390685,2.1983020030000002,windy,1
10197,141,2.857667528,0.418862704,Hot,2
10198,141,0.647915102,2.446672102,Hot,5
10199,141,1.320318839,0.930018386,good,3
10200,141,2.117663551,0.558210921,good,1
10201,141,0.85850256,1.3433976280000002,Hot,4
10202,141,1.3156590320000001,0.813854795,Hot,3
10203,141,1.71528457,0.795953613,Cold,5
10204,141,1.247109959,0.9842326929999999,rainy,1
10205,141,1.7584378019999998,0.9410518390000001,Hot,4
10206,141,1.18216249,1.152946926,Cold,2
10207,141,0.9112792679999999,1.817617764,windy,5
10208,141,3.488718567,0.31793108,good,6
10209,141,2.120450032,0.883365972,Cloudy,4
10210,141,1.546809191,0.957308115,good,6
10211,141,2.557434643,0.532189421,Cloudy,2
10212,141,1.4846482380000001,0.6764490059999999,Hot,6
10213,141,2.205111977,0.645898699,Hot,4
10214,141,0.517047313,2.5797656559999997,good,5
10215,141,1.260120508,0.983224605,rainy,4
10216,141,1.159096023,1.02977092,Mild,3
10217,141,1.066196589,0.927413308,windy,4
10218,141,1.647197985,0.833880237,Hot,4
10219,141,1.601317518,0.7187530529999999,good,2
10220,141,3.099249655,0.5188154770000001,good,5
10221,141,1.404213114,0.904380485,Hot,4
10222,141,2.741104532,0.562091686,good,1
10223,141,1.178818844,1.647757401,good,3
10224,141,0.856956064,1.481022936,good,3
10225,141,0.84938733,2.161184009,rainy,2
10226,141,0.623114018,2.380919498,good,5
10227,141,1.1975828370000001,0.959700097,Cold,2
10228,141,1.7928892790000002,0.900063284,good,1
10229,141,1.780058365,0.7294914090000001,good,2
10230,141,1.353651502,1.156426521,windy,1
10231,141,1.309904274,0.968371641,rainy,1
10232,141,2.705076422,0.339518059,Cold,5
10233,141,1.0307969959999999,1.093793675,rainy,2
10234,141,0.622031415,2.202549809,Sun,2
10235,141,1.096318252,1.143274958,good,2
10236,141,0.747601135,1.8097418109999999,windy,5
10237,141,2.756416916,0.499720847,good,1
10238,141,1.487822763,1.192224084,good,3
10239,141,1.339404572,0.966711095,Cloudy,3
10240,141,0.8524122190000001,1.996540501,good,5
10241,141,0.664977067,1.689221972,good,6
10242,141,1.341272897,0.889032623,Hot,1
10243,141,0.473811644,1.816753649,Hot,2
10244,141,2.170158749,0.646677842,good,3
10245,141,1.4402339919999998,0.954306607,good,2
10246,141,0.931923598,1.3609963369999998,good,4
10247,141,0.72437371,1.842518036,good,2
10248,141,1.053880984,1.174478428,good,4
10249,141,0.919287368,1.629994273,snowy,3
10250,141,0.633066359,1.803116215,Hot,1
10251,141,1.5211521430000001,0.832405435,Hot,1
10252,141,3.79839838,0.258296149,good,3
10253,141,0.591315987,2.3727887069999998,rainy,2
10254,141,1.275266031,1.045859871,Hot,1
10255,141,3.171892005,0.7522144740000001,good,2
10256,141,0.883044009,1.729002255,good,1
10257,141,0.706859137,2.572344677,good,6
10258,141,2.0102499419999997,0.687109612,Cold,1
10259,141,0.511573319,2.283496354,good,5
10260,141,2.8526760110000002,0.294050649,Cold,3
10261,141,0.8242259470000001,1.4909159840000001,windy,4
10262,141,0.98156197,1.3754341630000002,good,3
10263,141,1.478152432,0.942113688,windy,2
10264,141,1.424069656,0.82551923,rainy,5
10265,141,1.307355125,1.179940601,windy,1
10266,141,1.426311226,0.929277508,good,4
10267,141,1.3097625720000001,1.2064731000000002,good,1
10268,141,1.2823357979999999,1.072328135,good,2
10269,141,0.6898560890000001,1.667543134,good,2
10270,141,2.21314295,0.569745058,good,5
10271,141,1.181426017,1.0160371670000001,windy,2
10272,141,1.750805801,0.529009885,good,3
10273,141,0.866709205,1.704630319,good,2
10274,141,0.66777857,2.6792373030000003,Cold,3
10275,141,0.6723729,2.017753855,windy,2
10276,141,0.525987632,2.0756438000000004,Cloudy,2
10277,141,2.321427368,0.511269454,Cloudy,5
10278,141,0.8596504840000001,1.706262531,Sun,5
10279,141,1.839151225,0.6097499820000001,Cloudy,2
10280,141,1.758476046,0.643102764,Sun,1
10281,141,2.012353784,0.58282309,good,1
10282,141,0.83648937,1.5306780569999998,good,3
10283,141,2.399590828,0.566890373,good,4
10284,141,2.440143945,0.579923831,good,1
10285,141,1.4399523440000002,0.869180882,good,2
10286,141,2.1614598590000003,0.9913212379999999,rainy,5
10287,141,2.752407895,0.521989719,good,3
10288,141,2.3640296480000003,0.48981511,windy,2
